CHILD_ID,CHILD_NMPY,CHILD_NMCH,CHILD_NMFT,BEG_YR,END_YR,PRT_NMPY,PRT_NMCH,PRT_ID
43961,Dongqu Xian,东区县,東區縣,682,1071,Meng Zhou,蒙州,110733
43962,Xindu Ting,信都厅,信都廳,1908,1908,Pingle Fu,平乐府,212162
43963,Xindu Ting,信都厅,信都廳,1909,1911,Pingle Fu,平乐府,212162
43964,Longshui Xian,龙水县,龍水縣,759,1118,Yi Zhou,宜州,116076
43964,Longshui Xian,龙水县,龍水縣,630,741,Yue Zhou,粤州,116148
43964,Longshui Xian,龙水县,龍水縣,758,758,Yue Zhou,粤州,116148
43965,Yishan Xian,宜山县,宜山縣,1368,1368,Qingyuan Fu,庆远府,35464
43965,Yishan Xian,宜山县,宜山縣,1369,1369,Qingyuannandan Anf,庆远南丹安抚司,35465
43965,Yishan Xian,宜山县,宜山縣,1279,1296,Qingyuan Lu,庆远路,212159
43965,Yishan Xian,宜山县,宜山縣,1297,1367,Qingyuannandan Anf,庆远南丹安抚司,212160
43965,Yishan Xian,宜山县,宜山縣,1370,1911,Qingyuan Fu,庆远府,212175
43966,Yashan Xian,崖山县,崖山縣,635,637,Liu Zhou,柳州,110732
43966,Yashan Xian,崖山县,崖山縣,759,1035,Yi Zhou,宜州,116076
43966,Yashan Xian,崖山县,崖山縣,758,758,Yue Zhou,粤州,116148
43967,Luofeng Xian,洛封县,洛封縣,667,681,Liu Zhou,柳州,110732
43967,Luofeng Xian,洛封县,洛封縣,682,817,Liu Zhou,柳州,110732
43968,Luocao Xian,洛曹县,洛曹縣,990,1061,Yi Zhou,宜州,116076
43969,Dongxi Xian,东玺县,東璽縣,759,982,Yi Zhou,宜州,116076
43969,Dongxi Xian,东玺县,東璽縣,630,741,Yue Zhou,粤州,116148
43969,Dongxi Xian,东玺县,東璽縣,758,758,Yue Zhou,粤州,116148
43970,Tianhe Xian,天河县,天河縣,630,741,Yue Zhou,粤州,116148
43970,Tianhe Xian,天河县,天河縣,758,758,Yue Zhou,粤州,116148
43971,Tianhe Xian,天河县,天河縣,813,1106,Yi Zhou,宜州,116076
43971,Tianhe Xian,天河县,天河縣,1126,1225,Yi Zhou,宜州,116076
43972,Tianhe Xian,天河县,天河縣,1237,1278,Qingyuanfu,庆远府,115733
43973,Tianhe Xian,天河县,天河縣,1368,1368,Qingyuan Fu,庆远府,35464
43973,Tianhe Xian,天河县,天河縣,1279,1296,Qingyuan Lu,庆远路,212159
43973,Tianhe Xian,天河县,天河縣,1297,1367,Qingyuannandan Anf,庆远南丹安抚司,212160
43974,Tianhe Xian,天河县,天河縣,1369,1369,Qingyuannandan Anf,庆远南丹安抚司,35465
43974,Tianhe Xian,天河县,天河縣,1370,1441,Qingyuan Fu,庆远府,212175
43975,Tianhe Xian,天河县,天河縣,1442,1533,Qingyuan Fu,庆远府,212175
43976,Tianhe Xian,天河县,天河縣,1534,1590,Qingyuan Fu,庆远府,212175
43977,Tianhe Xian,天河县,天河縣,1591,1911,Qingyuan Fu,庆远府,212175
43978,Hechi Xian,河池县,河池縣,983,1064,Zhi Zhou,智州,43990
43978,Hechi Xian,河池县,河池縣,968,970,Jincheng Zhou,金城州,43991
43978,Hechi Xian,河池县,河池縣,971,982,Jincheng Zhou,金城州,43991
43978,Hechi Xian,河池县,河池縣,1065,1106,Yi Zhou,宜州,116076
43981,Hechi Xian,河池县,河池縣,1368,1368,Qingyuan Fu,庆远府,35464
43981,Hechi Xian,河池县,河池縣,1369,1369,Qingyuannandan Anf,庆远南丹安抚司,35465
43981,Hechi Xian,河池县,河池縣,1279,1296,Qingyuan Lu,庆远路,212159
43981,Hechi Xian,河池县,河池縣,1297,1367,Qingyuannandan Anf,庆远南丹安抚司,212160
43981,Hechi Xian,河池县,河池縣,1370,1503,Qingyuan Fu,庆远府,212175
43982,Hechi Zhou,河池州,河池州,1504,1911,Qingyuan Fu,庆远府,212175
43983,Wenquan Zhou,温泉州,溫泉州,1279,1296,Qingyuan Lu,庆远路,212159
43984,Sishun Zhou,思顺州,思順州,638,970,Gui Zhoududufu,桂州都督府,115302
43984,Sishun Zhou,思顺州,思順州,971,1043,Yi Zhou,宜州,116076
43985,Fan Zhou,蕃州,蕃州,1279,1296,Qingyuan Lu,庆远路,212159
43986,Shukun Zhou,述昆州,述昆州,638,970,Gui Zhoududufu,桂州都督府,115302
43987,Mikun Xian,迷昆县,迷昆縣,983,1074,Yi Zhou,宜州,116076
43988,Guihua Zhou,归化州,歸化州,638,970,Gui Zhoududufu,桂州都督府,115302
43988,Guihua Zhou,归化州,歸化州,971,1043,Yi Zhou,宜州,116076
43989,Lin Zhou,琳州,琳州,638,970,Gui Zhoududufu,桂州都督府,115302
43989,Lin Zhou,琳州,琳州,971,1074,Yi Zhou,宜州,116076
43990,Zhi Zhou,智州,智州,971,1264,Yi Zhou,宜州,116076
43991,Jincheng Zhou,金城州,金城州,1279,1296,Qingyuan Lu,庆远路,212159
43992,Huan Zhou,环州,環州,971,1074,Yi Zhoududufu,宜州都督府,116077
43993,Huan Zhou,环州,環州,1075,1082,Yi Zhoududufu,宜州都督府,116077
43994,Huan Zhou,环州,環州,1279,1296,Qingyuan Lu,庆远路,212159
43995,Si'en Xian,思恩县,思恩縣,638,639,Huan Zhou,环州,110690
43995,Si'en Xian,思恩县,思恩縣,638,681,Huan Zhou,环州,110730
43995,Si'en Xian,思恩县,思恩縣,640,970,Huan Zhou,环州,110730
43995,Si'en Xian,思恩县,思恩縣,682,970,Huan Zhou,环州,110730
43995,Si'en Xian,思恩县,思恩縣,971,1074,Jimihuan Zhou,羁縻环州,115404
43996,Si'en Xian,思恩县,思恩縣,1075,1082,Jimihuan Zhou,羁縻环州,115404
43997,Si'en Xian,思恩县,思恩縣,1083,1278,Jimihuan Zhou,羁縻环州,115404
43998,Si'en Xian,思恩县,思恩縣,1368,1368,Qingyuan Fu,庆远府,35464
43998,Si'en Xian,思恩县,思恩縣,1369,1369,Qingyuannandan Anf,庆远南丹安抚司,35465
43998,Si'en Xian,思恩县,思恩縣,1279,1296,Qingyuan Lu,庆远路,212159
43998,Si'en Xian,思恩县,思恩縣,1297,1367,Qingyuannandan Anf,庆远南丹安抚司,212160
43998,Si'en Xian,思恩县,思恩縣,1370,1423,Qingyuan Fu,庆远府,212175
43999,Si'en Xian,思恩县,思恩縣,1424,1471,Qingyuan Fu,庆远府,212175
44000,Si'en Xian,思恩县,思恩縣,1472,1911,Qingyuan Fu,庆远府,212175
44001,Zhengping Xian,正平县,正平縣,638,639,Huan Zhou,环州,110690
44001,Zhengping Xian,正平县,正平縣,638,681,Huan Zhou,环州,110730
44001,Zhengping Xian,正平县,正平縣,640,970,Huan Zhou,环州,110730
44001,Zhengping Xian,正平县,正平縣,682,970,Huan Zhou,环州,110730
44002,Longyuan Xian,龙源县,龍源縣,638,639,Huan Zhou,环州,110690
44002,Longyuan Xian,龙源县,龍源縣,638,681,Huan Zhou,环州,110730
44002,Longyuan Xian,龙源县,龍源縣,640,970,Huan Zhou,环州,110730
44002,Longyuan Xian,龙源县,龍源縣,682,970,Huan Zhou,环州,110730
44003,Raomian Xian,饶勉县,饒勉縣,638,639,Huan Zhou,环州,110690
44003,Raomian Xian,饶勉县,饒勉縣,638,681,Huan Zhou,环州,110730
44003,Raomian Xian,饶勉县,饒勉縣,640,970,Huan Zhou,环州,110730
44003,Raomian Xian,饶勉县,饒勉縣,682,970,Huan Zhou,环州,110730
44004,Wushi Xian,武石县,武石縣,638,639,Huan Zhou,环州,110690
44004,Wushi Xian,武石县,武石縣,638,681,Huan Zhou,环州,110730
44004,Wushi Xian,武石县,武石縣,640,970,Huan Zhou,环州,110730
44004,Wushi Xian,武石县,武石縣,682,970,Huan Zhou,环州,110730
44005,Fuling Xian,福零县,福零縣,1279,1296,Qingyuan Lu,庆远路,212159
44006,Geliang Xian,歌良县,歌良縣,971,1074,Lin Zhou,琳州,43989
44006,Geliang Xian,歌良县,歌良縣,638,639,Huan Zhou,环州,110690
44006,Geliang Xian,歌良县,歌良縣,638,681,Huan Zhou,环州,110730
44006,Geliang Xian,歌良县,歌良縣,640,970,Huan Zhou,环州,110730
44006,Geliang Xian,歌良县,歌良縣,682,970,Huan Zhou,环州,110730
44007,Dumeng Xian,都蒙县,都蒙縣,638,639,Huan Zhou,环州,110690
44007,Dumeng Xian,都蒙县,都蒙縣,638,681,Huan Zhou,环州,110730
44007,Dumeng Xian,都蒙县,都蒙縣,640,970,Huan Zhou,环州,110730
44007,Dumeng Xian,都蒙县,都蒙縣,682,970,Huan Zhou,环州,110730
44008,Duliang Xian,都亮县,都亮縣,1279,1296,Qingyuan Lu,庆远路,212159
44009,Zhenning Zhou,镇宁州,鎮寧州,1279,1296,Qingyuan Lu,庆远路,212159
44010,Fushui Zhou,抚水州,撫水州,638,970,Qian Zhou Duhufu,黔州督护府,115708
44010,Fushui Zhou,抚水州,撫水州,638,1016,Yi Zhou,宜州,116076
44011,Anhua Zhou,安化州,安化州,1368,1368,Qingyuan Fu,庆远府,35464
44011,Anhua Zhou,安化州,安化州,1279,1296,Qingyuan Lu,庆远路,212159
44011,Anhua Zhou,安化州,安化州,1297,1367,Qingyuannandan Anf,庆远南丹安抚司,212160
44012,Lan Zhou,兰州,蘭州,1279,1296,Qingyuan Lu,庆远路,212159
44013,Donglan Zhou,东兰州,東蘭州,1368,1368,Qingyuan Fu,庆远府,35464
44013,Donglan Zhou,东兰州,東蘭州,1369,1369,Qingyuannandan Anf,庆远南丹安抚司,35465
44013,Donglan Zhou,东兰州,東蘭州,1297,1367,Qingyuannandan Anf,庆远南丹安抚司,212160
44013,Donglan Zhou,东兰州,東蘭州,1370,1911,Qingyuan Fu,庆远府,212175
44014,Wen Zhou,文州,文州,971,1106,Yi Zhou,宜州,116076
44015,Wen Zhou,文州,文州,1368,1368,Qingyuan Fu,庆远府,35464
44015,Wen Zhou,文州,文州,1369,1369,Qingyuannandan Anf,庆远南丹安抚司,35465
44015,Wen Zhou,文州,文州,1279,1296,Qingyuan Lu,庆远路,212159
44015,Wen Zhou,文州,文州,1297,1367,Qingyuannandan Anf,庆远南丹安抚司,212160
44015,Wen Zhou,文州,文州,1370,1378,Qingyuan Fu,庆远府,212175
44016,Donglan Tuzhou,东兰土州,東蘭土州,1368,1368,Qingyuan Fu,庆远府,35464
44016,Donglan Tuzhou,东兰土州,東蘭土州,1369,1369,Qingyuannandan Anf,庆远南丹安抚司,35465
44016,Donglan Tuzhou,东兰土州,東蘭土州,1297,1367,Qingyuannandan Anf,庆远南丹安抚司,212160
44016,Donglan Tuzhou,东兰土州,東蘭土州,1370,1911,Qingyuan Fu,庆远府,212175
44019,Di Zhou,地州,地州,1279,1296,Qingyuan Lu,庆远路,212159
44019,Di Zhou,地州,地州,1297,1367,Qingyuannandan Anf,庆远南丹安抚司,212160
44020,Nadi Zhou,那地州,那地州,1368,1368,Qingyuan Fu,庆远府,35464
44020,Nadi Zhou,那地州,那地州,1369,1369,Qingyuannandan Anf,庆远南丹安抚司,35465
44020,Nadi Zhou,那地州,那地州,1370,1911,Qingyuan Fu,庆远府,212175
44021,Na Zhou,那州,那州,1279,1296,Qingyuan Lu,庆远路,212159
44021,Na Zhou,那州,那州,1297,1367,Qingyuannandan Anf,庆远南丹安抚司,212160
44022,Nandan Zhou,南丹州,南丹州,974,1106,Yi Zhou,宜州,116076
44023,Nandan Zhou,南丹州,南丹州,1279,1293,Qingyuan Lu,庆远路,212159
44024,Nandan Zhou,南丹州,南丹州,1368,1368,Qingyuan Fu,庆远府,35464
44024,Nandan Zhou,南丹州,南丹州,1369,1369,Qingyuannandan Anf,庆远南丹安抚司,35465
44024,Nandan Zhou,南丹州,南丹州,1297,1367,Qingyuannandan Anf,庆远南丹安抚司,212160
44024,Nandan Zhou,南丹州,南丹州,1370,1394,Qingyuan Fu,庆远府,212175
44025,Nandan Wei,南丹卫,南丹衛,1395,1440,Qingyuan Fu,庆远府,212175
44026,Nandan Zhou,南丹州,南丹州,1445,1911,Qingyuan Fu,庆远府,212175
44027,Yu Zhou,纡州,紆州,638,970,Gui Zhoududufu,桂州都督府,115302
44027,Yu Zhou,纡州,紆州,971,1042,Yi Zhou,宜州,116076
44028,Xincheng Xian,忻城县,忻城縣,1368,1368,Qingyuan Fu,庆远府,35464
44028,Xincheng Xian,忻城县,忻城縣,1369,1369,Qingyuannandan Anf,庆远南丹安抚司,35465
44028,Xincheng Xian,忻城县,忻城縣,1279,1296,Qingyuan Lu,庆远路,212159
44028,Xincheng Xian,忻城县,忻城縣,1297,1367,Qingyuannandan Anf,庆远南丹安抚司,212160
44028,Xincheng Xian,忻城县,忻城縣,1370,1911,Qingyuan Fu,庆远府,212175
44029,Fuchuan Xian,富川县,富川縣,638,741,Zhi Zhou,芝州,110940
44029,Fuchuan Xian,富川县,富川縣,742,750,Xincheng Jun,忻城郡,111114
44029,Fuchuan Xian,富川县,富川縣,751,757,Xincheng Jun,忻城郡,111114
44030,Pingxi Xian,平西县,平西縣,638,741,Zhi Zhou,芝州,110940
44030,Pingxi Xian,平西县,平西縣,742,750,Xincheng Jun,忻城郡,111114
44030,Pingxi Xian,平西县,平西縣,751,757,Xincheng Jun,忻城郡,111114
44031,Duoyun Xian,多云县,多雲縣,638,741,Zhi Zhou,芝州,110940
44031,Duoyun Xian,多云县,多雲縣,742,750,Xincheng Jun,忻城郡,111114
44031,Duoyun Xian,多云县,多雲縣,751,757,Xincheng Jun,忻城郡,111114
44032,Silong Xian,思龙县,思龍縣,638,741,Zhi Zhou,芝州,110940
44032,Silong Xian,思龙县,思龍縣,742,750,Xincheng Jun,忻城郡,111114
44032,Silong Xian,思龙县,思龍縣,751,757,Xincheng Jun,忻城郡,111114
44033,Leguang Xian,乐光县,樂光縣,638,741,Zhi Zhou,芝州,110940
44033,Leguang Xian,乐光县,樂光縣,742,750,Xincheng Jun,忻城郡,111114
44033,Leguang Xian,乐光县,樂光縣,751,757,Xincheng Jun,忻城郡,111114
44034,Leyan Xian,乐艳县,樂豔縣,638,741,Zhi Zhou,芝州,110940
44034,Leyan Xian,乐艳县,樂豔縣,742,750,Xincheng Jun,忻城郡,111114
44034,Leyan Xian,乐艳县,樂豔縣,751,757,Xincheng Jun,忻城郡,111114
44035,Guisi Zhou,归思州,歸思州,638,970,Gui Zhoududufu,桂州都督府,115302
44035,Guisi Zhou,归思州,歸思州,971,1042,Yi Zhou,宜州,116076
44036,Sinong Zhou,思农州,思農州,638,970,Gui Zhoududufu,桂州都督府,115302
44037,Zhixin Zhou,芝忻州,芝忻州,971,1042,Yi Zhoududufu,宜州都督府,116077
44039,Yongshun Si,永顺司,永順司,1492,1911,Qingyuan Fu,庆远府,212175
44040,Yongding Si,永定司,永定司,1492,1911,Qingyuan Fu,庆远府,212175
44041,Yong'an Si,永安司,永安司,1496,1651,Qingyuan Fu,庆远府,212175
44042,Yongshun Fusi,永顺副司,永順副司,1652,1911,Qingyuan Fu,庆远府,212175
44043,Libo Xian,荔波县,荔波縣,1384,1731,Qingyuan Fu,庆远府,212175
44044,Dingzhou Xian,定周县,定周縣,-111,-76,Yulin Jun,郁林郡,112844
44044,Dingzhou Xian,定周县,定周縣,-75,219,Yulin Jun,郁林郡,112844
44046,Longding Xian,龙定县,龍定縣,420,501,Guilin Jun,桂林郡,115300
44047,Si'en Zhou,思恩州,思恩州,1292,1368,Tianzhou Lu,田州路,35427
44047,Si'en Zhou,思恩州,思恩州,1279,1291,Yongzhou Lu,邕州路,212158
44047,Si'en Zhou,思恩州,思恩州,1369,1403,Tianzhou Fu,田州府,212179
44048,Bin Zhou,宾州,賓州,1369,1724,Liuzhou Fu,柳州府,212174
44049,Bin Zhou,宾州,賓州,1734,1911,Si'en Fu,思恩府,212182
44050,Nandan Wei,南丹卫,南丹衛,1441,1579,Liuzhou Fu,柳州府,212174
44051,Nandan Wei,南丹卫,南丹衛,1580,1644,Liuzhou Fu,柳州府,212174
44052,Qianjiang Suo,迁江所,遷江所,1392,1527,Liuzhou Fu,柳州府,212174
44053,Qianjiang Suo,迁江所,遷江所,1528,1795,Xunzhou Fu,浔州府,212172
44054,Langxie Xian,琅邪县,琅邪縣,621,630,Nanfang Zhou,南方州,110646
44054,Langxie Xian,琅邪县,琅邪縣,631,741,Bin Zhou,宾州,110921
44054,Langxie Xian,琅邪县,琅邪縣,742,971,Bin Zhou,宾州,110921
44055,Lingfang Xian,领方县,領方縣,-111,-76,Yulin Jun,郁林郡,112844
44055,Lingfang Xian,领方县,領方縣,-75,221,Yulin Jun,郁林郡,112844
44056,Linpu Xian,临浦县,臨浦縣,222,279,Yulin Jun,郁林郡,116138
44057,Lingfang Xian,领方县,領方縣,590,605,Yin Zhou,尹州,110030
44057,Lingfang Xian,领方县,領方縣,606,606,Yu Zhou,郁州,110098
44057,Lingfang Xian,领方县,領方縣,621,630,Nanfang Zhou,南方州,110646
44057,Lingfang Xian,领方县,領方縣,607,620,Yulin Jun,郁林郡,110713
44057,Lingfang Xian,领方县,領方縣,631,741,Bin Zhou,宾州,110921
44057,Lingfang Xian,领方县,領方縣,742,754,Ancheng Jun,安城郡,111128
44057,Lingfang Xian,领方县,領方縣,755,756,Ancheng Jun,安城郡,111128
44057,Lingfang Xian,领方县,領方縣,503,589,Lingfang Jun,岭方郡,115573
44057,Lingfang Xian,领方县,領方縣,757,757,Lingfang Jun,岭方郡,115573
44057,Lingfang Xian,领方县,領方縣,280,502,Yulin Jun,郁林郡,116138
44058,Lingfang Xian,领方县,領方縣,1279,1284,Binzhou Lu,宾州路,35417
44058,Lingfang Xian,领方县,領方縣,1285,1368,Bin Zhou,宾州,35418
44059,Sigan Xian,思干县,思幹縣,621,630,Nanfang Zhou,南方州,110646
44059,Sigan Xian,思干县,思幹縣,631,637,Bin Zhou,宾州,110921
44060,Ancheng Xian,安城县,安城縣,621,624,Yin Zhou,尹州,80738
44060,Ancheng Xian,安城县,安城縣,590,605,Yin Zhou,尹州,110030
44060,Ancheng Xian,安城县,安城縣,606,606,Yu Zhou,郁州,110098
44060,Ancheng Xian,安城县,安城縣,607,620,Yulin Jun,郁林郡,110713
44060,Ancheng Xian,安城县,安城縣,631,741,Bin Zhou,宾州,110921
44060,Ancheng Xian,安城县,安城縣,625,625,Gui Zhou,贵州,110926
44060,Ancheng Xian,安城县,安城縣,626,630,Gui Zhou,贵州,110926
44060,Ancheng Xian,安城县,安城縣,742,754,Ancheng Jun,安城郡,111128
44060,Ancheng Xian,安城县,安城縣,503,589,Ancheng Jun,安城郡,115003
44061,Baocheng Xian,保城县,保城縣,757,757,Lingfang Jun,岭方郡,115573
44062,Sigang Zhou,思刚州,思剛州,667,1019,Yong Zhoududufu,邕州都督府,116105
44063,Qianjiang Xian,迁江县,遷江縣,1279,1284,Binzhou Lu,宾州路,35417
44063,Qianjiang Xian,迁江县,遷江縣,1285,1368,Bin Zhou,宾州,35418
44063,Qianjiang Xian,迁江县,遷江縣,1369,1389,Liuzhou Fu,柳州府,212174
44064,Qianjiang Xian,迁江县,遷江縣,1725,1733,Bin Zhou,宾州,212173
44064,Qianjiang Xian,迁江县,遷江縣,1390,1724,Liuzhou Fu,柳州府,212174
44064,Qianjiang Xian,迁江县,遷江縣,1734,1911,Si'en Fu,思恩府,212182
44065,Shanglin Xian,上林县,上林縣,1279,1284,Binzhou Lu,宾州路,35417
44065,Shanglin Xian,上林县,上林縣,1285,1368,Bin Zhou,宾州,35418
44065,Shanglin Xian,上林县,上林縣,1725,1733,Bin Zhou,宾州,212173
44065,Shanglin Xian,上林县,上林縣,1369,1724,Liuzhou Fu,柳州府,212174
44065,Shanglin Xian,上林县,上林縣,1734,1911,Si'en Fu,思恩府,212182
44066,Wuyu Xian,无虞县,無虞縣,621,633,Nanfang Zhou,南方州,110646
44066,Wuyu Xian,无虞县,無虞縣,634,741,Cheng Zhou,澄州,110935
44066,Wuyu Xian,无虞县,無虞縣,742,754,Heshui Jun,贺水郡,111140
44066,Wuyu Xian,无虞县,無虞縣,755,757,Heshui Jun,贺水郡,111140
44067,Zhige Xian,止戈县,止戈縣,621,633,Nanfang Zhou,南方州,110646
44067,Zhige Xian,止戈县,止戈縣,634,741,Cheng Zhou,澄州,110935
44067,Zhige Xian,止戈县,止戈縣,742,754,Heshui Jun,贺水郡,111140
44067,Zhige Xian,止戈县,止戈縣,755,757,Heshui Jun,贺水郡,111140
44068,Heshui Xian,贺水县,賀水縣,621,633,Nanfang Zhou,南方州,110646
44068,Heshui Xian,贺水县,賀水縣,634,741,Cheng Zhou,澄州,110935
44068,Heshui Xian,贺水县,賀水縣,742,754,Heshui Jun,贺水郡,111140
44068,Heshui Xian,贺水县,賀水縣,755,757,Heshui Jun,贺水郡,111140
44070,Tian Zhou,田州,田州,1664,1875,Si'en Fu,思恩府,212182
44071,Enlong Xian,恩隆县,恩隆縣,1876,1911,Zhen'an Fu,镇安府,212196
44072,Dujiu Xian,都救县,都救縣,727,741,Tian Zhou,田州,110938
44072,Dujiu Xian,都救县,都救縣,742,804,Tian Zhou,田州,110938
44073,Wulong Xian,武笼县,武籠縣,727,741,Tian Zhou,田州,110938
44073,Wulong Xian,武笼县,武籠縣,742,804,Tian Zhou,田州,110938
44074,Hengshan Xian,横山县,橫山縣,727,741,Tian Zhou,田州,110938
44074,Hengshan Xian,横山县,橫山縣,742,804,Tian Zhou,田州,110938
44076,Huijia Xian,惠嘉县,惠嘉縣,727,741,Tian Zhou,田州,110938
44076,Huijia Xian,惠嘉县,惠嘉縣,742,804,Tian Zhou,田州,110938
44077,Lanfeng Zhou,婪凤州,婪鳳州,1279,1279,Yongzhou Lu,邕州路,212158
44078,Shanglong Zhou,上隆州,上隆州,1276,1368,Lai'an Lu,来安路,35428
44078,Shanglong Zhou,上隆州,上隆州,1369,1373,Lai'an Fu,来安府,35495
44078,Shanglong Zhou,上隆州,上隆州,1374,1466,Sicheng Zhou,泗城州,212176
44079,Sicheng Zhou,思诚州,思誠州,1292,1353,Taiping Lu,太平路,35425
44079,Sicheng Zhou,思诚州,思誠州,1354,1368,Taiping Lu,太平路,35426
44079,Sicheng Zhou,思诚州,思誠州,1279,1291,Yongzhou Lu,邕州路,212158
44080,Sicheng Zhou,思城州,思城州,1369,1732,Taiping Fu,太平府,212194
44081,Shanglin Tuxian,上林土县,上林土縣,1292,1368,Tianzhou Lu,田州路,35427
44081,Shanglin Tuxian,上林土县,上林土縣,1279,1291,Yongzhou Lu,邕州路,212158
44081,Shanglin Tuxian,上林土县,上林土縣,1369,1526,Tianzhou Fu,田州府,212179
44081,Shanglin Tuxian,上林土县,上林土縣,1529,1529,Tian Zhou,田州,212180
44081,Shanglin Tuxian,上林土县,上林土縣,1527,1527,Si'en Fu,思恩府,212181
44081,Shanglin Tuxian,上林土县,上林土縣,1577,1875,Si'en Fu,思恩府,212182
44081,Shanglin Tuxian,上林土县,上林土縣,1876,1911,Baise Ting,百色厅,212192
44082,Baise Ting,百色厅,百色廳,1729,1875,Si'en Fu,思恩府,212182
44083,Wulong Zhou,武笼州,武籠州,1276,1279,Lai'an Lu,来安路,35428
44084,Cheng Zhou,泗城州,泗城州,1276,1368,Lai'an Lu,来安路,35428
44084,Cheng Zhou,泗城州,泗城州,1369,1372,Lai'an Fu,来安府,35495
44085,Cheng Zhou,泗城州,泗城州,1373,1373,Lai'an Fu,来安府,35495
44086,Cheng Fu,泗城府,泗城府,1658,1723,Si'en Fu,思恩府,212182
44087,Lingyun Xian,凌云县,淩雲縣,1738,1911,Sicheng Fu,泗城府,212177
44088,Xilong Zhou,西隆州,西隆州,1730,1911,Sicheng Fu,泗城府,212177
44089,Li Zhou,利州,利州,1278,1368,Lai'an Lu,来安路,35428
44089,Li Zhou,利州,利州,1369,1373,Lai'an Fu,来安府,35495
44090,Tangxing Zhou,唐兴州,唐興州,1276,1368,Lai'an Lu,来安路,35428
44090,Tangxing Zhou,唐兴州,唐興州,1369,1373,Lai'an Fu,来安府,35495
44091,Cheng Xian,程县,程縣,1392,1425,Qingyuan Fu,庆远府,212175
44091,Cheng Xian,程县,程縣,1388,1391,Sicheng Zhou,泗城州,212176
44091,Cheng Xian,程县,程縣,1426,1521,Sicheng Zhou,泗城州,212176
44092,Xilin Xian,西林县,西林縣,1727,1911,Sicheng Fu,泗城府,212177
44092,Xilin Xian,西林县,西林縣,1666,1723,Si'en Fu,思恩府,212182
44093,Lucheng Zhou,路程州,路程州,1278,1296,Lai'an Lu,来安路,35428
44094,Lucheng Zhou,路城州,路城州,1297,1368,Lai'an Lu,来安路,35428
44094,Lucheng Zhou,路城州,路城州,1409,1565,Shanglin Zhangguan,上林长官司,35483
44094,Lucheng Zhou,路城州,路城州,1369,1373,Lai'an Fu,来安府,35495
44094,Lucheng Zhou,路城州,路城州,1374,1408,Sicheng Zhou,泗城州,212176
44095,Shuidian Zhou,睢殿州,睢殿州,1276,1277,Lai'an Lu,来安路,35428
44096,Luobo Zhou,罗博州,羅博州,1276,1368,Lai'an Lu,来安路,35428
44096,Luobo Zhou,罗博州,羅博州,1369,1373,Lai'an Fu,来安府,35495
44096,Luobo Zhou,罗博州,羅博州,1374,1383,Sicheng Zhou,泗城州,212176
44097,Rulai Xian,如赖县,如賴縣,727,741,Tian Zhou,田州,110938
44097,Rulai Xian,如赖县,如賴縣,742,804,Tian Zhou,田州,110938
44098,Guangyu Xian,广郁县,廣鬱縣,-111,-76,Yulin Jun,郁林郡,112844
44098,Guangyu Xian,广郁县,廣鬱縣,-75,219,Yulin Jun,郁林郡,112844
44099,Chongshan Xian,崇善县,崇善縣,1292,1353,Taiping Lu,太平路,35425
44099,Chongshan Xian,崇善县,崇善縣,1354,1368,Taiping Lu,太平路,35426
44099,Chongshan Xian,崇善县,崇善縣,1279,1291,Yongzhou Lu,邕州路,212158
44099,Chongshan Xian,崇善县,崇善縣,1369,1539,Taiping Fu,太平府,212194
44100,Chongshan Xian,崇善县,崇善縣,1540,1911,Taiping Fu,太平府,212194
44101,Yangli Zhou,养利州,養利州,1292,1353,Taiping Lu,太平路,35425
44101,Yangli Zhou,养利州,養利州,1354,1368,Taiping Lu,太平路,35426
44101,Yangli Zhou,养利州,養利州,1279,1291,Yongzhou Lu,邕州路,212158
44101,Yangli Zhou,养利州,養利州,1369,1911,Taiping Fu,太平府,212194
44102,Yongkang Xian,永康县,永康縣,1292,1353,Taiping Lu,太平路,35425
44102,Yongkang Xian,永康县,永康縣,1354,1368,Taiping Lu,太平路,35426
44102,Yongkang Xian,永康县,永康縣,1279,1291,Yongzhou Lu,邕州路,212158
44102,Yongkang Xian,永康县,永康縣,1369,1599,Taiping Fu,太平府,212194
44103,Yongkang Zhou,永康州,永康州,1600,1911,Taiping Fu,太平府,212194
44104,Sitong Zhou,思同州,思同州,1292,1353,Taiping Lu,太平路,35425
44104,Sitong Zhou,思同州,思同州,1354,1368,Taiping Lu,太平路,35426
44104,Sitong Zhou,思同州,思同州,1279,1291,Yongzhou Lu,邕州路,212158
44104,Sitong Zhou,思同州,思同州,1369,1599,Taiping Fu,太平府,212194
44105,Siming Zhou,思明州,思明州,1279,1286,Yongzhou Lu,邕州路,212158
44106,Xianchuan Xian,显川县,顯川縣,667,926,Jimisiming Zhou,羁縻思明州,115405
44107,Siming Tufu,思明土府,思明土府,1644,1732,Taiping Fu,太平府,212194
44108,Ningming Zhou,宁明州,寧明州,1733,1734,Taiping Fu,太平府,212194
44109,Ningming Zhou,宁明州,寧明州,1735,1911,Taiping Fu,太平府,212194
44110,Si Zhou,思州,思州,1733,1911,Taiping Fu,太平府,212194
44111,Siming Tuzhou,思明土州,思明土州,1287,1368,Siming Lu,思明路,35424
44111,Siming Tuzhou,思明土州,思明土州,1527,1527,Taiping Fu,太平府,212194
